professional_sector,id,profession,one_liner,job_roles,industrial_sectors,degree_dependency,mid_stream_entry,class12_prerequisite,entrance_exams,entry_gate,applicants_per_seat,prep_years,licensing_body,after_undergrad,self_employment,self_emp_ceiling_lpa,self_emp_route,india_demand,pathway,ai_exposure,ai_reason,role_spread,years_to_qualify,cost_of_entry_lakh,early_earnings_lpa,mid_career_lpa,payback_years,ship,failed_rules,path_to_entry,entry_window,verified,source,admin_review,review_priority,review_reason,nuances
"16. Hospitality, Travel & Culinary",hos-merchant-navy,Merchant Navy Deck Officer,Navigates and commands a cargo ship - the deck side of the merchant marine.,Deck Cadet | Third Officer | Second Officer | Navigating Officer | Cargo Officer | Marine Pilot Trainee | Port Operations Officer | Marine Surveyor Trainee,AASSC | LSC | EXT-GOVT,undergrad,restart_undergrad,physics + chemistry + maths,IMU CET | DG Shipping approved pre-sea training admissions | Company-sponsored cadet schemes,,,,Directorate General of Shipping,work_first,rare,,,moderate,any,low,"Very low exposure. Ships are increasingly automated and crewed by fewer people, but a certificated officer must be aboard and personally answerable for the safe navigation of the vessel under international convention. Autonomous shipping is real and slow, and the regulatory requirement for a licensed human on watch is what this profession rests on. Marine Surveyor Trainee and Port Operations Officer carry more exposure through documentation and inspection tooling.","[Port Operations Officer, Marine Surveyor Trainee] higher: conscientiousness, logical, verbal / lower: neuroticism || [Deck Cadet] higher: conscientiousness, bodily, neuroticism / lower: confidence",4,8.0,6.0-12.0,13.0-32.0,0.89,yes,,"class_11_12: Physics, Chemistry and Mathematics with 60 percent aggregate and 50 percent in English. Medical standard is absolute: 6/6 vision without aids and no colour blindness. -> entrance_exam: IMU CET or a DG Shipping approved institute's admission, plus a company sponsorship test. -> training: Either a one-year Diploma in Nautical Science or a three-year B.Sc Nautical Science, at a DG Shipping approved institute. Both lead to the same certificate and both cost like a degree - the DNS is a one-year course priced in lakhs. -> sea_time: 18 months of Structured Shipboard Training as a Deck Cadet. THIS REQUIRES A COMPANY SPONSORSHIP and is the real bottleneck. -> certification: Four months post-sea shore training, the STCW courses, and the Second Mates examination conducted by the Directorate General of Shipping. Passing awards the Second Mates (FG) Certificate of Competency.",,verified,data/verified_facts.json#dns-second-mate-coc,REVIEW,high,"The highest figure and the widest spread anywhere in Sectors 8 to 18 - 13 to 32 lakh - and entirely unsourced. A fetchable anchor exists and should be used: the NUSI-MUI and INSA collective bargaining wage scales publish monthly rates for a Third Officer on Indian-flag foreign-going ships, and ITF minimum scales cover the international floor. Sourcing it would make this the sector's one statutory-style anchor, as the Majithia award is for Sector 9.","[licensing_body] Tier A. The Second Mates (Foreign Going) Certificate of Competency is issued by the Directorate General of Shipping after its own examination, and serving as a deck officer without one is unlawful. This is the same statutory structure as the MEO certificates recorded for Marine Engineer in Sector 2. || [path_to_entry] The binding constraint is not academic. Eighteen months of shipboard training requires a shipping company to sponsor a cadet berth, and the number of berths is far smaller than the number of people completing pre-sea courses. Students routinely pay for a diploma and then cannot proceed. Any institute that does not guarantee sponsorship in writing should be treated with suspicion. || [economics] The cost of entry is the part students underestimate. A DG Shipping approved pre-sea course is priced in lakhs whether it is the one-year diploma or the three-year degree, it is paid up front, and it does not guarantee the cadet berth that the certificate depends on. Money spent before sponsorship is money at risk. || [class12_prerequisite] PCM is required and so is a MEDICAL standard that no other profession in this dataset imposes: uncorrected 6/6 vision and no colour blindness. That excludes a large number of academically eligible students, and it should be checked before any money is spent. || [economics] Set level with Marine Engineer in Sector 2 rather than above it. Deck and engine officers hold parallel Certificates of Competency on the same ship under the same international convention, and a gap between them was not defensible. The highest earnings in this sector by a wide margin, and they are earned at sea in tax-advantaged foreign-going service, away from home for months. Shore roles after sailing pay substantially less, which is the trade every officer eventually makes."
"17. Humanities, Culture & Belief",hum-archaeologist,Archaeologist,"Finds and reads the physical remains of the past - excavation, survey, dating, publication.",Archaeologist | Excavation Field Director | Field Survey Archaeologist | Epigraphist | Numismatist | Archaeobotanist & Archaeozoologist | Underwater Archaeologist | Archaeological Draughtsman | Site Documentation Officer,EXT-CULT | EXT-RND | EXT-GOVT,undergrad,after_any_degree,any,CUET UG | CUET PG | UGC NET | Institute of Archaeology (ASI) PGDA admission,,,,,masters_required,possible_later,,"Heritage impact assessment and archaeological consultancy for infrastructure projects, which is a real and growing market because large projects must assess archaeological impact. It requires the field credibility that only excavation experience gives.",low,india,low,"Low exposure and protected by the ground. Evidence has to be excavated, recorded and physically handled, and stratigraphy is read in a trench by a person who is standing in it. Archaeological Draughtsman is the most exposed role, since site drawing and plan production have largely moved to photogrammetry and digital modelling. Epigraphist carries genuine exposure too - machine reading of inscriptions and scripts is improving - but the interpretation of a damaged, ambiguous text remains judgment.","[Epigraphist, Numismatist] higher: long_term_memory, attention_span, verbal / lower: bodily || [Archaeobotanist & Archaeozoologist] higher: logical, naturalistic, attention_span / lower: extraversion || [Field Survey Archaeologist, Excavation Field Director] higher: bodily, spatial, conscientiousness / lower: neuroticism",7,3.0,2.4-5.0,5.0-13.0,0.81,yes,,"class_11_12: Any stream. Arts is the usual route and science backgrounds are valued for the analytical specialisms. -> degree: BA in History, Archaeology or Ancient Indian History, Culture and Archaeology. -> masters: MA in Archaeology, or the two-year Post Graduate Diploma at the Institute of Archaeology, ASI - which is the recognised professional route and admits very few. -> field_training: Excavation seasons. Field experience is what qualifies an archaeologist in practice. -> work: ASI, a state archaeology department, a university, a museum, or heritage impact assessment for infrastructure projects.",,verified,data/verified_facts.json#amasr-excavation-regulated,,none,,"[licensing_body] Null, and the distinction matters. The AMASR Act 1958 regulates EXCAVATION - digging is not open to anyone who wants to - but that is a permit regime over an activity, not a register of practitioners. No council licenses archaeologists and nobody is struck off, and survey, documentation, museum and teaching work needs no authorisation at all. Hence Tier B rather than Tier A. || [demand_signal] Low, and honestly so. ASI and state archaeology posts are few and filled irregularly, university positions depend on UGC NET and a doctorate, and the field is romanticised far beyond its employment. The growing part is heritage impact assessment for infrastructure, which is consultancy rather than research. || [years_to_qualify] Seven years, and for most people it is more - a permanent post generally needs a doctorate on top. A student should understand that this is an academic career in practice, with the same nine-year shape as College & University Teacher."
"17. Humanities, Culture & Belief",hum-anthropologist,Anthropologist & Sociologist,"Studies how people actually live together - fieldwork, kinship, caste, custom, community.",Anthropologist | Sociologist | Ethnographer | Social Research Officer | Applied Anthropologist (Development) | Qualitative Research Specialist | Tribal Welfare Research Officer | User Researcher (Ethnographic) | Community Study & Survey Investigator,EXT-CULT | EXT-RND | EXT-DEV | IT-ITES,undergrad,after_any_degree,any,CUET UG | CUET PG | UGC NET,,,,,masters_required,possible_later,,"Independent qualitative research and ethnographic consultancy for companies, development agencies and design firms. It pays substantially more than academic work and is the reason many people leave the academic track.",low,any,low,Low exposure with one sharp qualification. Synthesising interview transcripts and coding qualitative data is directly automatable and that is a large part of junior research work - Qualitative Research Specialist and Social Research Officer feel it. What does not automate is the fieldwork itself: living somewhere long enough that people tell you what they actually do rather than what they are supposed to do. Demographer is protected by quantitative rigour rather than by presence.,"[Community Study & Survey Investigator] higher: conscientiousness, bodily, agreeableness / lower: openness || [User Researcher (Ethnographic)] higher: verbal, emotional_intelligence, conscientiousness / lower: long_term_memory || [Applied Anthropologist (Development), Tribal Welfare Research Officer] higher: naturalistic, agreeableness, bodily / lower: confidence",5,3.0,3.0-6.0,6.0-16.0,0.67,yes,,"class_11_12: Any stream. -> degree: BA in Sociology, Anthropology or a related social science. -> masters: MA. Effectively the entry qualification for everything except the corporate research roles, which will take a bright graduate. -> fieldwork: Extended fieldwork. This is the discipline's method and its credential - a thesis based on months in a community. -> work: University, a research institute, an development organisation, government welfare research, or a technology company's user research team.",,judgment,,,none,,"[demand_signal] Low in academia, and that understates the profession's real prospects. The best-paid destination for this training in India is ethnographic user research inside technology and consumer companies, which pays several times what a university post does and hires steadily. A student should be shown that route explicitly, because the degree does not advertise it. || [professional_sector] Placed here rather than in Sector 3 on the METHOD test in DECISIONS.md 2: ethnography and cultural interpretation belong to 17, empirical and quantitative social research to 3, where Research Psychologist and Statistician already sit. DEMOGRAPHER WAS INITIALLY LISTED HERE AND WAS REMOVED - Sector 3's Statistician already holds it, and the method test agrees with Sector 3. Population statistics is quantitative work whatever department it sits in."
"17. Humanities, Culture & Belief",hum-historian,Historian & Heritage Researcher,"Works out what happened and why it matters - archives, sources, argument, publication.",Historian | Archival Researcher | Oral History Researcher | Heritage Researcher | Documentation Officer (Heritage) | Editorial Researcher (History) | Genealogy & Records Researcher | Public History Practitioner,EXT-CULT | EXT-RND | EXT-EDU,undergrad,after_any_degree,any,CUET UG | CUET PG | UGC NET,,,,,masters_required,possible_later,,"Independent research, writing and consultancy - books, documentaries, heritage projects, corporate and institutional histories. Public history has a real market and it is growing faster than the academic one.",low,india,low,"Moderate on retrievable knowledge and low overall. What a model does well is exactly what the discipline does NOT value: summarising what is already known. Editorial Researcher (History) and Genealogy & Records Researcher are the exposed roles because both are look-up work. What holds is the archive - reading an unpublished, damaged, handwritten source in an old script and arguing about what it means - and Oral History Researcher, which depends on someone agreeing to talk to you.","[Oral History Researcher, Public History Practitioner] higher: verbal, emotional_intelligence, extraversion / lower: attention_span || [Archival Researcher, Genealogy & Records Researcher] higher: attention_span, conscientiousness, long_term_memory / lower: extraversion",7,3.0,2.4-5.0,5.0-14.0,0.81,yes,,"class_11_12: Any stream. -> degree: BA in History. -> masters: MA, then usually a PhD - a permanent academic post effectively requires it. -> languages: The languages and scripts your period needs - Persian, Sanskrit, Marathi Modi, Urdu, Portuguese. This is the real barrier to Indian historical research and it takes years. -> work: University, an archive, a research institute, publishing, museums, or heritage and documentation work.",,judgment,,,none,,"[economics] This range BLENDS two very different outcomes and a student should read it that way. Those who secure a permanent university post earn what College & University Teacher in Sector 12 shows - 13.5 lakh at mid-career on a UGC scale - and those who do not work as guest faculty, in publishing, in heritage or in research on considerably less. The figure here is the blend. The same relationship holds for Archaeologist and Classical Language & Manuscript Scholar, and it is why those three records sit below the academic one they lead to. || [years_to_qualify] Seven years is the optimistic reading and it excludes the languages. Serious Indian historical research usually requires Persian, Sanskrit, Urdu or a regional script at working depth, learned alongside the degrees. That is the discipline's real cost of entry and it appears in no fee figure. || [demand_signal] Low. Permanent history posts in Indian universities are few and contested, and much undergraduate teaching is done by guest faculty on per-lecture pay. The work exists; the funded posts are scarce, which is a different statement."
"17. Humanities, Culture & Belief",hum-museum-archive,"Museum, Archive & Records Professional","Looks after collections and makes them usable - cataloguing, storage, display, access.",Museum Curator | Archivist | Collections Manager | Museum Registrar | Exhibition Researcher | Records Manager | Museum Education Officer | Digital Collections Officer | Gallery Assistant,EXT-CULT | EXT-EDU | EXT-GOVT,undergrad,after_any_degree,any,CUET UG | CUET PG | UGC NET,,,,,masters_required,possible_later,,"Freelance cataloguing, collection documentation and exhibition research for private collectors, galleries and corporate collections. A thin market and it depends on the digital skills more than the curatorial ones.",low,india,medium,"Genuinely contested and the profession is splitting. Cataloguing, metadata generation and condition-report drafting are directly automatable, and Gallery Assistant and much Collections Manager work is routine documentation. What has grown rather than shrunk is Digital Collections Officer - when description became cheap, deciding what to digitise and how to structure access became the job - and Museum Education Officer, which is teaching in a room.","[Museum Education Officer] higher: verbal, extraversion, agreeableness / lower: attention_span || [Digital Collections Officer, Records Manager] higher: logical, conscientiousness, attention_span / lower: openness || [Museum Curator, Exhibition Researcher] higher: openness, long_term_memory, reasoning / lower: bodily",5,3.0,2.4-5.0,5.0-12.0,0.81,yes,,"class_11_12: Any stream. -> degree: BA in History, Art History, Archaeology or a related discipline. -> specialisation: MA in Museology, Archival Studies or Art History, or a Library and Information Science qualification for the records side. -> work: National or state museum, the National Archives, a university collection, a private or corporate museum, or a records department.",,judgment,,,none,,"[demand_signal] Low, and it is a funding fact rather than a need fact. India has an enormous quantity of material and very few funded posts to look after it; state museums are chronically understaffed and many positions go unfilled rather than being advertised. The growth is in private and corporate collections and in digitisation projects. || [professional_sector] Distinguished from Librarian & Information Professional in Sector 12 by purpose. A librarian exists so a community can LEARN, which is education; an archivist exists so material SURVIVES and remains accessible, which is heritage. The records management roles sit awkwardly across that line."
"17. Humanities, Culture & Belief",hum-conservator,Art Conservator & Restorer,"Stops old things falling apart - paintings, manuscripts, sculpture, textiles, buildings.",Art Conservator | Paintings Conservator | Manuscript & Paper Conservator | Textile Conservator | Stone & Sculpture Conservator | Architectural Conservator | Preventive Conservation Officer | Conservation Scientist | Conservation Technician,EXT-CULT | CSDCI | EXT-RND,undergrad,after_any_degree,any,CUET PG | National Museum Institute admission,,,,,masters_required,common,,"Private conservation practice - treating works for collectors, galleries, temples and trusts, or architectural conservation consultancy. Independent practice is normal in this profession because institutional posts are so few.",low,india,low,"Among the least exposed professions in this sector and in the dataset. Conservation is hands on an irreplaceable physical object where a mistake cannot be undone, and every treatment decision is a judgment about a unique thing. Conservation Scientist carries some exposure through automated analysis of spectra and imaging, which is a tool the conservator uses. Nothing in the generative wave touches the bench.","[Conservation Scientist] higher: logical, reasoning, attention_span / lower: bodily || [Architectural Conservator] higher: spatial, extraversion, conscientiousness / lower: attention_span || [Preventive Conservation Officer] higher: logical, conscientiousness / lower: openness",6,4.0,2.4-5.0,5.0-13.0,1.08,yes,,"class_11_12: Science is a real advantage - conservation is applied chemistry as much as craft - but arts backgrounds are accepted. -> degree: BSc or BA, then an MA or MSc in Conservation or Art Conservation. The National Museum Institute is the main Indian route and takes very few students. -> apprenticeship: Supervised bench practice. Conservation is a craft with an irreversible failure mode and it is learned under someone. -> work: National or state museum, ASI, INTACH, a private conservation studio, or an architectural conservation practice.",,judgment,,REVIEW,high,"No sourced income figure for Indian conservators, institutional or private, and private practice is the profession's normal form so the employed range describes the minority. Architectural conservation in particular is project-fee work at a completely different scale from object conservation, and one range covers both.","[profession] Promised here from Sector 8 and it belongs here. The skill is close to fine art and craft, but the object of concern is HERITAGE and its survival, not making something new. The conservator's whole discipline is subordinating their own hand to what the original maker did. || [demand_signal] Low in posts and enormous in need, which is the sector's recurring shape. India holds a vast quantity of deteriorating material and trains a handful of conservators a year. Scarcity here has not produced high pay, because the people who own the material mostly cannot fund the work."
"17. Humanities, Culture & Belief",hum-religious-professional,Religious & Ritual Professional,"Conducts worship, rites and religious teaching - temples, mosques, churches, gurdwaras.",Temple Priest | Purohit & Ritual Specialist | Imam | Muezzin | Granthi | Pastor | Religious Teacher | Temple Administrator | Astrologer & Ritual Consultant | Religious Music Performer,EXT-CULT | EXT-GOVT,none,open,any,none,,,,,work_first,common,,"Independent ritual practice serving families directly - weddings, ceremonies, funerals, consultations - which is how most people in this profession actually earn, and it runs entirely on reputation within a locality.",moderate,india,low,"Very low exposure, and for a reason no other profession in this dataset has. What is purchased here is the presence of a person the family and the tradition accept as authorised to perform the rite. That authority is social and religious, and it cannot be supplied by a machine at any capability level. Astrologer & Ritual Consultant is the only role with real exposure, because chart generation and standard readings are already software - but there too the client is paying for a person.","[Temple Administrator] higher: conscientiousness, logical, extraversion / lower: bodily || [Purohit & Ritual Specialist, Astrologer & Ritual Consultant] higher: verbal, extraversion, long_term_memory / lower: agreeableness || [Religious Teacher] higher: verbal, long_term_memory, agreeableness / lower: confidence",6,0.3,0.9-3.0,1.8-6.0,0.15,yes,,"class_11_12: None. Training in most traditions begins in childhood and runs in parallel with or instead of school. -> training: Traditional study - a pathshala, madrasa, seminary, gurukul or seminary equivalent - lasting years, and in several traditions requiring memorisation of a large corpus. -> recognition: Recognition by the tradition and by a community. There is no examination and no certificate anyone outside the tradition checks. -> work: An institution's post, or independent practice serving families in a locality. In several states temple appointments are made by a government religious endowments department.",,judgment,,REVIEW,high,"No sourced income figure of any kind, and the profession is unusually hard to source because most of it is informal and cash. One thing IS fetchable and would materially improve the record: several state governments run religious endowments departments that appoint and pay temple staff on published scales, which would anchor at least the formal half. Also unresolved: whether a recommender should surface this profession at all, given that entry depends on birth, tradition and gender in ways no other record in this dataset does.","[economics] Almost entirely informal, cash, and dependent on locality and tradition. A priest at a major temple, a salaried imam, and a purohit doing weekend ceremonies in a small town are three different economies sharing one record. There is also a real structural fact: in several Indian states temple priests and staff are appointed and paid by a government religious endowments department, which makes those posts formal employment with a scale. || [professional_sector] Included because 'Belief' is in this sector's name and because this is a large, real, paid occupation in India that every other taxonomy of careers silently omits. Placing it here rather than nowhere is a decision that the object of concern is culture and belief, not that any claim is being made about the beliefs themselves. || [years_to_qualify] Six years is a rough figure for reaching independent practice, and it understates several traditions badly - memorising the Quran, or Vedic recitation to ritual standard, takes far longer and usually begins in childhood."
"17. Humanities, Culture & Belief",hum-classical-language,Classical Language & Manuscript Scholar,"Reads what most people no longer can - Sanskrit, Persian, Pali, Prakrit, old scripts.",Sanskrit Scholar | Persian & Urdu Manuscript Scholar | Pali & Prakrit Scholar | Manuscriptologist | Palaeographer | Lexicographer | Translation Scholar | Classical Language Teacher | Digital Humanities Text Encoder,EXT-CULT | EXT-EDU | EXT-RND | IT-ITES,undergrad,after_any_degree,any,CUET UG | CUET PG | UGC NET,,,,,masters_required,possible_later,,"Freelance translation, manuscript cataloguing and consultancy to publishers, institutions and technology companies building Indian language resources. Thin but real, and the technology demand is new.",low,india,low,"Low overall and moving in two directions at once. Machine translation and script recognition are advancing on exactly this material, and Translation Scholar and parts of Palaeographer work face that directly. But the same technology has CREATED demand: building Indian language corpora, evaluating model output in Sanskrit or Persian, and encoding texts requires people who can actually read them, and Digital Humanities Text Encoder and Lexicographer are growing because of AI rather than despite it.","[Digital Humanities Text Encoder, Lexicographer] higher: logical, attention_span, conscientiousness / lower: extraversion || [Manuscriptologist, Palaeographer] higher: attention_span, spatial, long_term_memory / lower: extraversion",7,2.0,2.4-5.0,5.0-13.0,0.54,yes,,"class_11_12: Any stream. Sanskrit at school helps and is not required; many enter from other subjects. -> degree: BA in Sanskrit, Persian, Pali or a classical language, at a general or a Sanskrit university. -> masters: MA, then usually a PhD. Manuscriptology and palaeography are taught as specialised diplomas at a handful of institutions. -> work: University, a manuscript library or mission, a research institute, publishing, or - increasingly - a technology company building language resources.",,judgment,,,none,,"[demand_signal] Low, with an unusual and genuine upside. Traditional posts are few. But India holds several million uncatalogued manuscripts, and language-technology work now needs people who can read classical and regional scripts - which is the first time in a century that this training has had a growing non-academic market. || [economics] Sanskrit and classical language departments carry government scholarships and stipends that partly offset the cost, which is why cost_of_entry is lower than for other humanities records here. The employed figure is an academic one."
"17. Humanities, Culture & Belief",hum-heritage-management,Heritage & Cultural Management Professional,"Runs heritage as a going concern - sites, festivals, cultural centres, funding, policy.",Heritage Site Manager | Cultural Programme Officer | Festival & Cultural Curator | Heritage Interpretation Planner | Cultural Policy Researcher | Arts Funding & Grants Officer | Heritage Impact Assessment Consultant | Community Heritage Coordinator,EXT-CULT | EXT-DEV | THSC | EXT-GOVT,undergrad,after_any_degree,any,CUET PG | Heritage management master's admissions,,,,,masters_advantage,possible_later,,"Independent heritage consultancy - impact assessment, interpretation planning and grant writing for trusts, developers and government bodies. Impact assessment in particular is a real fee-earning market driven by regulation.",low,india,medium,"Moderate on retrievable knowledge and low overall. Grant applications, interpretation text and standard assessment reporting all generate well, and Arts Funding & Grants Officer feels that most. What survives is negotiation and judgment on the ground: Community Heritage Coordinator and Heritage Site Manager both spend their time reconciling conservation rules with people whose livelihoods those rules affect, which is neither a text problem nor a popular one.","[Heritage Impact Assessment Consultant] higher: logical, reasoning, conscientiousness / lower: openness || [Festival & Cultural Curator, Cultural Programme Officer] higher: openness, extraversion, conscientiousness / lower: attention_span || [Community Heritage Coordinator] higher: agreeableness, verbal, naturalistic / lower: confidence",5,4.0,2.4-5.5,5.0-14.0,1.01,yes,,"class_11_12: Any stream. -> degree: Any bachelor's degree; history, architecture, archaeology, arts management and development studies are the common routes. -> specialisation: A master's in heritage management, conservation, arts administration or public policy. Several Indian programmes exist and they are small. -> work: ASI or a state department, INTACH or a heritage trust, a cultural foundation, a city heritage cell, a festival, or consultancy.",,judgment,,,none,,"[demand_signal] Low and funding-dependent, with one genuinely growing segment. Cultural and heritage budgets in India are thin and posts are few - but heritage impact assessment is required for large infrastructure projects, which makes it regulation-driven demand of the same kind that BRSR created for ESG work in Sector 14. || [professional_sector] Kept here rather than in Sector 16 with Event Manager, and the distinction is what the work is FOR. An event manager delivers a client's event; a cultural curator decides what is worth programming and defends it. When the job is purely delivery it belongs in 16."
18. Personal Care & Wellness,pcw-yoga-instructor,Yoga Instructor & Therapist,"Teaches yoga, and at the therapy levels works with illness alongside doctors.",Yoga Instructor | Yoga Wellness Instructor | Yoga Teacher & Evaluator | Assistant Yoga Therapist | Yoga Therapist | School Yoga Teacher | Corporate Yoga Instructor | Yoga Studio Instructor | Online Yoga Coach,BWSSC | SPEFL | HSSC | EXT-EDU,certificate,open,any,YCB level examinations (Ministry of AYUSH),,,,,work_first,common,,"Own classes, studio or online practice. Almost all yoga teaching income in India is self-employed - group classes, personal clients, corporate contracts and retreats - and the overseas market pays several times Indian rates.",high,any,low,"Low exposure. Adjusting a body in a room, judging what a person with a bad back should not do, and holding a group through a practice are physical and relational. Online Yoga Coach is the exposed role and it is exposed to free video rather than to AI - the internet is full of yoga instruction and always has been. Yoga Therapist is the most protected: it works with pathology alongside clinicians, and the YCB ladder is what certifies that.","[Yoga Therapist, Assistant Yoga Therapist] higher: reasoning, conscientiousness, emotional_intelligence / lower: extraversion || [Online Yoga Coach, Corporate Yoga Instructor] higher: verbal, confidence, extraversion / lower: bodily || [School Yoga Teacher] higher: agreeableness, conscientiousness / lower: openness",2,1.0,1.8-4.2,3.6-10.0,0.33,yes,,"class_11_12: Any stream, or none for the entry YCB levels. A BA or MA in Yoga exists and is not required. -> training: A YCB-aligned course, or training at a recognised yoga institution. Practice depth matters more than course length. -> certification: YCB level certification - Protocol Instructor, then Wellness Instructor, then Teacher and Evaluator. Valid five years and renewable. -> specialisation: The therapy ladder - Assistant Yoga Therapist then Yoga Therapist - which is what opens hospital, AYUSH and clinical work and is where the pay separates.",,verified,data/verified_facts.json#ycb-yoga-certification,,none,,"[licensing_body] Null, and the distinction is commercially important rather than legal. YCB certification under the Ministry of AYUSH is a voluntary standardisation scheme - no statute bars an uncertified person from teaching yoga and nobody is struck off. What it does is open employment: government, schools, hospitals and reputable studios ask for it. || [demand_signal] High, and it is one of very few Indian professions with a genuine global market where India is the recognised source. That is why pathway is 'any': an Indian yoga teacher abroad earns several times the domestic rate, and it is a common career plan rather than an exception. || [economics] The employed figure describes a studio or gym instructor on a salary, which is a minority of this profession. Income here is per class, per client and per retreat, and a teacher with a full personal roster or an overseas base earns well above the range shown."
18. Personal Care & Wellness,pcw-beautician,Beautician & Cosmetologist,"Does skin, nails, hair removal and grooming treatments - salons, homes, bridal work.",Beautician | Cosmetologist | Skin Care Therapist | Nail Technician | Threading & Waxing Specialist | Mehndi Artist | Bridal Beauty Specialist | Salon Receptionist & Coordinator | Home Service Beautician,BWSSC | RASCI | DWSSC,certificate,open,any,Private beauty academy certifications,,,,,work_first,common,,"Own salon, or home service and bridal work taken directly. Capital for a small salon is modest and bridal season income is concentrated and high. This is the normal shape of the profession, not an alternative to it.",high,india,low,"Almost unexposed. Every treatment here is hands on another person's skin, hair or nails, in a room, with the client present. What AI touches is the surrounding business - booking, recommendations, before-and-after imagery for marketing - and Salon Receptionist & Coordinator is the only role with meaningful exposure, through app-based booking that has already removed a good deal of front-desk work.","[Bridal Beauty Specialist, Mehndi Artist] higher: openness, extraversion, bodily / lower: neuroticism || [Home Service Beautician] higher: conscientiousness, extraversion, bodily / lower: confidence || [Salon Receptionist & Coordinator] higher: verbal, conscientiousness, extraversion / lower: bodily",2,0.8,1.2-3.0,2.4-6.0,0.38,yes,,"class_11_12: None. Class 8 or 10 is typical and many enter younger. -> training: A beauty and wellness course - BWSSC/NSQF aligned, a private academy, or apprenticeship in a salon. None is legally required. -> work: Salon assistant, then therapist. Entry pay is low and much of it is commission on treatments and product sales. -> independence: Own salon, home service practice, or bridal work - which is where the income actually changes and where most of this profession ends up.",,judgment,,REVIEW,high,"No sourced wage figure for Indian salon staff, and more importantly no figure for bridal or home-service earnings, which are where most of the income in this profession sits. At 4.2 LPA employed with independence named as the normal path and no ceiling, the record reads as a dead end for one of the largest occupations open to Indian women without qualifications.","[economics] Fails the compensation filter on the employed figure, which describes a salaried salon therapist - and that is not where this profession's money is. Bridal and home-service work is seasonal, cash and considerably better paid, and a salon owner is running a small business. The employed number is the floor, not the profession. || [demand_signal] High and among the most geographically distributed in the dataset - every town has salons, and the sector is one of the largest employers of Indian women without formal qualifications. App-based home service has extended it further into smaller cities. || [licensing_body] Null, and worth stating because these are invasive procedures. Anyone in India may perform chemical peels, bleaching and hair removal on a stranger with no training and no register. Certification is a private market with no floor, exactly as with Fitness Trainer in Sector 11."
18. Personal Care & Wellness,pcw-hair-stylist,Hair Stylist & Barber,"Cuts, colours and styles hair - salons, barbershops, homes, film and fashion.",Hair Stylist | Barber | Hair Colourist | Salon Hair Technician | Bridal Hair Stylist | Hair Spa & Treatment Specialist | Session Stylist (Fashion & Film) | Trichology Assistant | Mobile Barber,BWSSC | DWSSC | MESC,none,open,any,Private hairdressing academy certifications,,,,,work_first,common,,"Own barbershop or salon chair, or freelance bridal and session work. A barbershop needs very little capital and is one of the most accessible small businesses in India; session styling needs a portfolio and a metro base.",high,india,low,"Among the least exposed professions in the dataset. Cutting hair is manual skill performed on a specific head, in person, with an irreversible result. There is no digital output to substitute for and no plausible automation. The only role with any exposure is Trichology Assistant, through image-based scalp and hair analysis, which is a tool rather than a replacement.","[Session Stylist (Fashion & Film)] higher: openness, confidence, spatial / lower: agreeableness || [Barber, Mobile Barber] higher: bodily, conscientiousness, extraversion / lower: openness || [Hair Colourist] higher: spatial, logical, attention_span / lower: extraversion",2,0.5,1.2-3.0,2.4-7.0,0.24,yes,,"class_11_12: None. Most of this trade is learned by apprenticeship, frequently within a family. -> training: Apprenticeship in a salon or barbershop, or a BWSSC-aligned or private academy course. The apprenticeship is the real route. -> work: Salon or barbershop, initially washing and assisting before being given a chair. -> independence: Own chair, own shop, or freelance session and bridal work. Almost everyone in this trade ends up self-employed.",,judgment,,REVIEW,high,"No sourced figure for Indian barber or stylist earnings, employed or independent, and independence is the trade's normal form. The gap between a neighbourhood barbershop, a salon chair in a metro and freelance session styling is the whole story of this profession's economics and none of it is sourced.","[economics] The employed figure describes a salaried salon employee. The trade's normal form is a chair of your own - either renting one or running a shop - and a barber with a steady neighbourhood clientele or a stylist with bridal bookings earns well above the range shown. Session styling for fashion and film is a different economy again. || [demand_signal] High, universal and structurally safe. Hair grows everywhere, at the same rate, in every town, regardless of the economy. Along with tailoring it is one of the most reliably local livelihoods in this dataset."
